id_bodega;id_producto;cantidad
15064;3526R0X0S75C2;42
15105;J20CE2Z2DT8G4;46
17432;83G2Z3XRR0Y26;17
10888;03R3LT89R68VH;73
10874;S19QR5O4FGYAK;19
14407;1LT124DNTUU6I;76
12341;YB777TRVAXSUH;77
15618;1LT124DNTUU6I;66
10998;T8A27VZSTK91Z;39
10805;56K6277K1KDNI;99
15146;30D7WRJB454RB;99
15130;Q9XKMT6YC1PV7;63
12945;61067331N1RHY;94
16952;N93S45V884CYE;68
12896;7X149A2437P12;84
16471;Q7BX745F952PK;97
15713;CLL69V850450Z;28
13604;F674VA9OT1PI4;75
12609;D5H9YR2ZN80IB;96
10401;413ZF0F9GW2U2;11
10539;9OLEMIFYYB598;13
11896;6D285D1C2NR44;22
13403;TLG47EW940PIR;49
12997;Q45G27XA8G9GV;79
10488;HD7FY8P579NM5;78
12982;UP6F20M33M865;38
10837;31PP2TIH2SVU3;38
15121;3786883184XA7;90
15146;UOK9V2W8AD8ZF;91
14612;C6N32FMP0N63W;31
16489;W5J6MN9M7045R;61
13568;4OPV5WA0I7KH3;90
11651;63OX88SGIP3CC;99
15400;6H880A8G6IN79;84
10686;C58U09VPI8WLW;12
13969;1J5JFE7A1233F;53
12989;WTCH1ES3D0A6Q;73
16690;HM310V6019BM2;74
11027;V31HR5NHHIB85;66
16286;21O5YXBO98RP1;94
16911;152S127V74C10;70
10625;1Z31U55495LLO;14
10685;0XTU3O3S0W347;18
14343;27U48J9JIFEQ8;13
14725;6Q8I4P74W58AT;94
16595;MH2C6L6G5I3U8;80
17447;7X17DZNC23BFM;39
10998;171S84769H48A;84
17301;S532AF38P5701;34
10283;93L090V09T3JL;33
15816;09007CF72WLU3;22
13843;1X688C2F6M8W8;40
12046;50D24OR161SA1;20
12603;5O5YTV9070129;47
14729;LAV2Z540S978F;77
17081;O4ZLQH41BSX6N;96
14211;J2T45G50F7A3Z;69
12347;L1LT88FLKI35H;28
12136;4TC5512042X5Q;12
13032;5D0CB0TAUKM87;99
10735;LP8P7K9VZZHU9;95
12770;5N665O3SCY6A0;27
14725;KAQ9UJOEK2SQP;70
15710;AAW5O00992443;63
12132;PV9D03ETA2Z5J;68
10130;1155D3Q8HNH9I;80
17851;5U7GL8WMPLN64;33
16065;4Z86NKM0T25YB;71
12805;UY56Q506155TN;32
11380;5GA486M0D0H90;98
14178;IRA8ROY975H9Y;90
15842;H5E1RD99F1086;41
18067;REC9XSV2QYKWQ;68
10362;T1180Z2KH9X2A;25
11491;X19HYWJ6U775C;81
13433;B99DX14T9ZBGX;91
10160;1Q8ZL0RPNE11C;49
11070;KE8B6D6FCDPP9;69
15753;CQ892QN327K2V;88
13032;J4G3ME0LXZ581;55
14954;K827946642VAC;41
14209;1E0WAHAZM204A;49
10630;2007O9865VU20;19
10432;E6Z8X8M5S4F58;26
10948;4TW6IN2OQR98B;97
12896;519USVFQWD1U3;64
15958;873A2629KEMR7;56
15365;2962QUP7T5906;68
16366;J2T45G50F7A3Z;75
14141;5U7GL8WMPLN64;41
17286;7BT07517UW7O6;97
15646;INT72Q6010086;82
10540;ANNRJFE09J9AL;99
14609;34UB9W37J1YAJ;17
17517;NG4O0I25Z22Y9;72
14259;213O032WPG6F8;55
15321;59920M0EJB7HW;91
13433;L0NFTA5L3B80A;15
13863;393W61TJ3D3MW;41
16663;855LN5F5Y216J;36
13289;US11ZVUU0JGQP;90
14694;OIZWNQHR8J14Q;33
16740;J2T45G50F7A3Z;51
12144;I13HWZE8D83PW;46
10630;B2H7O4X13D292;37
16773;3134W800E4752;69
15996;4TO0O0PNW738V;21
15471;N56A3H9G3UT02;97
18097;6D84NP7RR7701;16
13425;P91T8K3O7IG26;17
12321;XD7D843HA9A41;88
12697;08008PXM133NX;42
10960;370814524574I;14
16557;QWO32PIH54452;62
16731;66F76O9106WFE;29
17654;3DK1TKLX0O5AP;24
17050;9H66VFX04U5E8;77
16037;XH93T6L1XO64H;49
17081;570QYM3HAPMM9;69
13800;9Y3O65WM46MTW;80
10915;S971I5VJ376MD;17
16110;FF91787PLM5O0;19
16314;UIPF2M51BP4DM;54
13139;H80X11SY487SA;31
12609;CLL69V850450Z;30
10666;C3V55K85B7M58;36
16489;Q2368313HL433;55
12991;9P9DTZ7V912GB;95
13208;JC694S119OPAI;42
16439;6U5VP9DY9URF9;17
12805;RCSHIAG6GI53N;64
17337;WR9YZ6V406DZ7;42
17129;G9R92F32PJ0B1;34
11730;9OH19HGV787EJ;24
13969;9J97W1336QO79;15
14407;ANM8O447JS7P1;74
11730;1Y8QV1O420HL1;27
13139;0T67IW7ZRNT69;99
13329;18TYUA798AQV6;83
12662;Y25JLNB8SB2EU;54
17129;O581N995349H0;95
14678;CN71PI205717C;48
11701;YHXUFRQK18HSP;31
10892;13O1431849VJ5;19
13741;6D47C9YSW8C79;47
10483;722WSF7CAC962;31
17610;E69AQ5SY5X5W0;91
10841;45IUX0SN1RR56;80
10434;K79QQ454PAC3I;46
13403;77VK1355HDQSM;68
15077;N56A3H9G3UT02;88
17427;ROY5O2WJ6T00D;95
14612;G6ULZVK1T710H;83
10255;R3LSJB3QD2O5G;52
17610;3UB9M68987J98;86
13411;J7YNBG1PXR1C1;38
15990;84572Q30N9208;34
17507;I776OEZNN9N23;47
17605;JMDAG7LWT9H0W;21
16002;T2U47A085RW97;35
13694;B8173938J5YH6;41
14218;08GCHS27ERTM0;33
14725;873A2629KEMR7;86
12416;H8YD98913799Y;53
17532;924ZMW3C475LT;41
17005;MX2NTG28C18C1;54
11380;JMDAG7LWT9H0W;29
16663;8VOZ2E474N4V7;17
15811;1929HQQET0751;98
11294;B7FS544STUOE1;49
10847;8CSX9S77ILI8E;61
11420;IJ11M3A6SV8I9;72
10954;I1YC8UX4Y9X3A;63
11172;XJZVF2Z7OYB04;82
11433;B01DG6TBKWLP2;50
13301;2J19VB86VK682;69
17626;P3QRL6KK69F91;87
16911;EAPY1TO37K12V;90
13949;C30687VSB23GA;35
15273;SLIXB9ZF60ECS;88
14955;G7ZA0DK186223;56
11437;B06XQEL13QJG4;41
15060;2NMNJ8704AT62;28
17723;673ULZSJCZI50;33
11790;G6R76CTZ0W9I0;47
15188;EF1KE8X3SX4T7;52
10380;O84A652T03QG5;86
15521;10RWC1Q45737M;71
17338;936C3684O5749;68
13975;H5E1RD99F1086;24
15441;0E7BT9F184JS6;54
12347;RYA505QY281X3;19
13805;T8A27VZSTK91Z;14
11576;126WL4F030J07;54
15501;PV9D03ETA2Z5J;73
16443;50D24OR161SA1;38
13985;519USVFQWD1U3;18
14942;4YT5C414X0A7Q;94
16295;N89CO2A79F8L0;67
10299;13Y6WB7964H4Z;25
14023;9K6YVUOV2X936;65
10125;K6NW678S40G70;40
16510;BOZ5CEZJ4BV3M;91
12960;LT2MF1Z0D44P8;26
17286;0TTHF14G60942;95
11701;924ZMW3C475LT;68
14657;YJ6077TDV4333;62
15817;5A2EZ04GJAV32;90
13710;V5287WIG9EX5K;84
13927;Y68NSVH7MD9MA;68
12021;435H3TRNFF886;18
15008;66F76O9106WFE;40
10441;D3D4XYXP654LM;74
14462;83G2Z3XRR0Y26;24
14788;J5OKNI7HL5W85;61
11212;C8P48L6B5209J;79
14699;4GH5GD48H485X;82
10976;U8XHY456DAQDR;28
13011;OMH3WH452AU5K;25
13623;85U1VEW79WHN0;91
14343;68358AP357520;50
15130;0TTHF14G60942;24
14203;O866R4A2W32P7;37
13148;0U2R8G999QKP2;77
13149;3F1D7MY2UBC7D;20
13105;FX4FWIMQLCJ4H;100
14093;IO63G6P7181RF;43
12101;2435E2LCP1L04;42
17280;V31HR5NHHIB85;13
17507;UD1V2I0BL2093;39
15996;QAVHX8W908PJX;13
11006;1UQ5ZJ3JB9A4Z;78
10362;11595A0PMO54O;89
17912;Q7F9R9CEB06TR;23
14717;9G29G57L7JV19;69
17993;Y205089X44541;18
14293;4Q307VU7B3ZR3;23
15248;IHL74COQLS8N2;13
13591;X19HYWJ6U775C;71
13984;4ZP394FXE8IEC;18
13063;6IG82PYN917SL;12
14026;0Z2790GAGM81O;87
16219;1155D3Q8HNH9I;47
16592;3334K295WVV9D;15
14343;LH5HN1O4VXG29;30
13181;TPFSH7668F6BU;12
13009;7BT07517UW7O6;75
16949;93IO57BXMM9MG;10
11576;V1P81EQNLA0L9;54
17993;508378QN1D3B6;62
17193;J1717A181CK9Q;86
11947;FLUS5Q19BY940;80
13627;TZJ9M3K0YW182;27
15457;OXG0W0079AL2B;88
17265;S2DW1DMT6MLL1;79
13148;0367489LH88RP;52
10847;P5DLTJY3V8GT3;48
10686;US5667A50452R;49
10683;K7KG27TN6IU4U;42
12101;J4D0VZS3HC5L6;46
14164;SD82KVXQNHG01;35
10666;6Q40U6S35KNZ3;70
14237;8CU69F6GGTBL2;94
13604;171931571U251;86
14219;10RWC1Q45737M;79
10891;RXEFA315YV8R6;80
17500;8OV81QT720TS5;88
12202;9441NQ6RZ2L37;32
15877;87895NXCCW467;68
16003;C1A063KHH35XL;73
10412;UR3Z56R0036S3;94
18012;2JGM9V35028WL;97
16505;L3C09VTF4F45N;80
12770;6JR0271207H61;51
10292;20LGV6T01047O;52
16365;U5GTX1ZEEVC22;83
13694;IQ4B67R549F53;65
15000;9441NQ6RZ2L37;74
10483;X7E9LLWWZW3X4;70
15415;H8G0X0N9U0P00;20
13975;5O4ZZXQOBU764;40
12792;JTU5D55XI4N11;49
17385;Y61ONW2ICQ77V;30
15318;0B2A48OW3W3V3;77
13975;CP1QLY3S5UB5U;94
11790;UU13B96E91G92;63
10822;0IHF5OJE2EJLC;44
17130;293B6L7H26S61;97
15646;9TG098T9L11O4;50
10434;7FKL1W73VO25S;62
11006;RF445118DMPHI;17
15457;99W6114PJ9KDW;55
15743;3394A0IY822TE;84
15720;B06XQEL13QJG4;44
11385;AWTNVRN69KASO;38
14890;58YLN42D4W7AE;82
12008;8ZHH833VA1KB0;23
12059;112TKSL6X550N;92
16243;87AAF5Y1OR3SP;61
10390;09W3AXPQB5E08;52
17244;2T3W22J6VX7EX;29
11986;TY5YT5G8GTW4A;24
11858;J5OKNI7HL5W85;76
10892;US11ZVUU0JGQP;35
11986;I13HWZE8D83PW;44
16690;1I23UE59736M6;35
10735;59P5V2L7E8P21;87
12491;0UC2ATY7ZXN08;25
11921;7EEJ91IF4BC2N;25
11471;K7KG27TN6IU4U;50
12966;7FKL1W73VO25S;55
11086;9441NQ6RZ2L37;28
10830;V1P81EQNLA0L9;15
14356;G6DJA30361DN8;84
12114;F190Z107611UV;39
16835;W2F60JB62M1R1;85
15273;H1F94YGFEV93T;17
17081;63E53YW3DE0RY;17
14637;968JR76VSURD0;95
17605;T3W30BV0XH9U9;24
16519;4L0AJ89X0W7TN;59
13403;8XQ54U1W4IC73;23
10547;5M873TBSNM82S;83
16489;4TW6IN2OQR98B;18
15734;SN10QX404BTD7;75
16708;52ATZD2HV03Q6;68
15671;0W2J4315I4NR9;48
10998;UP6F20M33M865;34
16731;8ZHH833VA1KB0;62
16690;7IC2W31Q3UAW5;69
12627;F61K486G68G77;33
15751;7OYKM70502LW2;15
15008;2541IRP1P2Z18;74
11896;XJZVF2Z7OYB04;23
12668;30DDZNAADYBQX;32
12375;S1ASB0DN93J65;90
18047;GCZW1MLH4ZD12;43
16065;C58U09VPI8WLW;55
12882;V3H9030KY5GT2;54
17618;RRT2434995XCS;13
12008;EAPY1TO37K12V;61
11623;Z2XTOE5I9ZD0Q;31
17398;UA5G22C085328;95
17447;15C45RWTOSR05;45
17424;XH93T6L1XO64H;97
16236;JMDAG7LWT9H0W;56
14195;2502085B4HSR2;44
10488;87N03OPCLB2JG;17
16713;LP56G528B7161;71
13014;17Z212I598WB6;19
17610;6CF8BTX0SF035;88
16740;H8D2N8ILGTX36;57
12101;KT0H94R08VAA2;98
13435;8903BP2I2R42Y;36
13898;Y0N1GQI9Q3P08;90
12690;1479QZ7Q0MG4Q;89
17912;Q1JHN20GCQS46;83
10326;L17OU9754RZ77;10
15420;R0E444X3B4E0Z;50
10273;5O5YTV9070129;70
10666;ZCKNC85PJ5BKH;96
17576;9M2V9BP1F2G78;60
14293;HD7FY8P579NM5;53
16743;M4HD5S4PZN6A3;53
11623;412J38OQX2N6Y;26
11053;R182R41M261O0;86
14043;CP1QLY3S5UB5U;14
13801;75PM1306635K9;69
14166;804009ZXB8K63;52
15816;758WI2N1X9OVG;30
12966;673ULZSJCZI50;23
13211;0VIL864M7MX3C;72
17727;1479QZ7Q0MG4Q;28
16731;AG6771TO93461;21
15442;KMZ7PE23VWL7U;49
14203;25HP95T776V24;77
10445;O3J046PE816YL;57
15273;Q540A7PO33020;81
12144;2J8ZFK6K8QL47;15
14987;DPI8TV78U209Y;35
10264;1HX96201359HT;31
15060;DN325U83WW223;90
13157;S6LHESQ9H1O15;87
10764;597Q4L5IKGO40;63
13816;968JR76VSURD0;59
15301;UK8J3983GYX4Q;39
17912;3O9HBD606C756;21
10759;4687TKYN141U0;91
10618;QOOONZLIP5PGB;70
17371;8H466M44VJ2S2;39
17342;Y61ONW2ICQ77V;14
10998;IJ87BZ4HA4Y3Q;34
17475;37KB1XY47X661;52
14637;M0Y16DM5104R0;38
16191;BPAUOIW60T311;29
10841;45IUX0SN1RR56;34
10925;TPFSH7668F6BU;85
17993;9VH8AZNQ9BM36;66
15576;DE44E6YXT871G;55
15646;464X253FS6285;19
12059;6E6WT418J0BA2;26
10822;C8G40CB8W592H;48
12144;428ZA27ONXS3E;16
11465;AGUF6TNI72ZD2;99
13978;C30687VSB23GA;69
12329;576ZL3E237BYU;80
12662;2Z6347352014S;78
10682;J2E9GU6VS1NH7;99
15164;Q097P6C93Q44Q;43
13694;10871GIL838R0;89
12329;K79QQ454PAC3I;10
17640;I6B76P3X7K766;13
13301;K149ILNK5K96P;55
13470;LAV2Z540S978F;64
15415;E8TME9XZUZNC9;12
12984;DQ75Q30W4AR00;25
15337;5GGOZJ9KJDK76;56
15164;I776OEZNN9N23;21
15625;062V719ESH094;10
15064;J1717A181CK9Q;53
16227;90ZEM03NMH361;91
13169;UH2832A757520;76
15899;XZ8X0QFPV9B70;92
17301;8IG7L20S0ZUAF;25
15625;PV2PG5J195R76;66
10925;1304M201J77L2;11
11636;ZS9PI0E7589MO;97
17654;NIRA264K58439;54
12070;X39G6BI765VQI;77
15337;SRK88JC657T42;69
16065;0225834711W92;35
16505;9DAV5Y5H44MJF;42
16084;199J48IPYW76S;48
14209;1HX96201359HT;88
16102;730X3YMC57IGR;38
14141;Y0N1GQI9Q3P08;66
13165;FWS6OV8T37432;50
17110;16EX2F2SUB46L;73
13361;I3CE780RV9S2M;50
16059;39U9Z7V9A7CPL;93
10498;6Q40U6S35KNZ3;61
12078;XGHMR1ON7VNX8;27
15441;1GZV54T6XP3DZ;26
17182;4PHZ0C4P7U9T4;90
17575;97X37LF6UXN1G;94
16037;4X805QQB65D3U;85
10290;OY8687MA70731;54
10786;L9EG35FEG76B7;99
15005;AAW5O00992443;58
16792;2VHI32A5M446J;45
10683;MUG7KUAG6Z848;26
16700;4TW6IN2OQR98B;55
15457;36PZ2J632843O;82
13877;613Q194AQUQMC;31
12930;D397Y5N85E3I2;91
17061;8506037QVU1X4;89
10335;8APR3D4X5TXDJ;93
14203;OEK3A8O4114PR;96
17435;793OT367M7Z02;77
12202;44Y59GQ4GN2I5;73
12789;3YP8W8H912X19;98
15957;7J0315CYCBCND;43
17851;407S6O6JQB6V1;77
16188;8MJL961WCK42C;22
14040;YW5A7CY60MK2K;92
17876;NA772W4YIJ2TH;32
12997;MPP7J2Z21ZP1O;72
12455;2T8747327593P;48
13659;TU9E4GFG02644;34
16708;0VIL864M7MX3C;35
11858;W1M8E51897YAQ;65
14060;8WWMQ7LF4HBK0;68
12351;75PM1306635K9;55
10874;V0Y582CN85POK;63
10308;6D47C9YSW8C79;82
12561;4WXTQ1O5XL44P;46
10625;0PC0G61WN5Y14;15
17993;1PGGOZB607YY1;31
15365;EF1KE8X3SX4T7;87
11547;TZJ9M3K0YW182;22
12329;6R88AY7R64FCL;47
14642;I3CE780RV9S2M;48
16087;5FX75NB69R73I;69
10888;BWZK7B3OU555H;22
17512;673ULZSJCZI50;40
16406;6XJ01D457HO83;10
15164;08S0DF8T32LFG;50
12561;223JG2I9Z451L;51
12945;MEL099FOP4D5M;84
17435;M0Y16DM5104R0;34
14141;0Z5H8KWL6466D;42
13694;J78WKU6SDK1A7;15
17019;4QS08LNX143P8;49
16256;5SQ9BIW9TZ5ED;31
10467;YJ6077TDV4333;60
10781;E3B7G4Z6S2VTF;81
14651;R6KI877098B2E;15
12701;MU428C37155DK;49
10299;TLG47EW940PIR;47
10524;47RVCHJAO7P42;54
13435;OA38L7974P2O7;93
18080;XGHMR1ON7VNX8;87
15415;L09IGZUEKD7MX;78
13696;5NJQM87FS0V2H;20
16348;6DN2Q41E4J6MQ;96
16462;EJ320BOFY5ENU;29
13211;2E4W63K519K57;51
10625;GOFTNQLX54BP0;83
10155;755XS9X47YY08;48
12014;ULV2697HY60LJ;62
13696;H9X493F154SFZ;46
15614;87AAF5Y1OR3SP;59
17706;3UB9M68987J98;19
17550;SLIXB9ZF60ECS;47
14558;1018YW4R20D34;35
15130;KAQ9UJOEK2SQP;77
16707;75EF7A856296J;83
17475;6KQO5Y78461YF;12
10923;152S127V74C10;71
14725;380S416CR1DFW;19
12094;Q7F9R9CEB06TR;15
15996;4563KI7P4T34I;33
11029;IU10J7719JX4D;23
17244;68358AP357520;86
15899;149G00939B09A;86
10859;M8576O6ATEFMZ;60
10333;9N7K39803J04K;27
15990;5Y7WAXG47N9OD;100
13169;DDV27Q8E5P013;42
13376;2502085B4HSR2;48
15710;PV9D03ETA2Z5J;56
14776;1VKX966812TJ1;85
11790;63E53YW3DE0RY;79
14694;29S8PL1944WWL;98
16158;4M24FSBAM755L;54
14773;30980SO9X562O;96
12835;42RW826031HK2;11
16188;062V719ESH094;71
14459;2LV0C316BN8IK;89
16506;2502085B4HSR2;69
10167;77VK1355HDQSM;53
13748;5AG8Q3DPV89W5;86
17500;A6QP8ZS7S1WMQ;49
13149;C40GIY5R31A34;25
15753;004MP230ZOO3N;45
16236;K4P5PMC31KCW1;100
12544;F5P3F57G96VVX;84
13291;L1VA7LG6EVOB6;95
10749;DVH32TPY332D7;29
13009;8X4X6EUN3JCZI;77
16932;5Y7WAXG47N9OD;17
14204;5X3R5IYL0P81J;60
15309;0I8C7K3TXDX59;96
13604;HV8QK76EMRN2K;17
15464;H3OU189X7KSGP;67
12721;8K5HH51CU2B20;15
12777;WF1UJ08QWT0Y8;62
15075;83G2Z3XRR0Y26;77
17081;T9389C56P950F;16
17458;34QCERXEY173Q;37
11913;V6OLJ62O10ASJ;88
10964;31343TR9822LM;99
15822;NNU7297165802;51
12825;8903BP2I2R42Y;84
11294;4C03UQ8SE2IFB;28
15552;N21EN73A988QO;93
10837;3HP47W675L4XE;38
12697;RVN2D1LIV7ZUW;92
16882;Q79P1JLP8UMGI;45
17475;2JHAW6678RU7A;39
11364;Y063E6R50M0B7;73
12078;9VNV6HSH6980X;31
10579;N21EN73A988QO;57
14687;2PJFE0BJ7N4OL;63
17618;MNO2Y69X8YS1R;53
11576;34Z83BO513GY7;22
14462;N800OJ9AT259H;19
12489;6S4O16JQU4NV1;97
16410;VN5335W2LE2CX;98
13683;OP5260VP252NZ;21
14993;CQ892QN327K2V;22
14987;PV9D03ETA2Z5J;62
17548;D5H9YR2ZN80IB;89
13985;EAPY1TO37K12V;77
11336;SLIXB9ZF60ECS;63
16002;MKWBVFPAMP647;64
11349;1E0WAHAZM204A;72
17310;97XLYD0YQZX4V;69
14924;ZM206G6731KC6;20
10759;9R355P3P37001;99
14407;8VXZ1433GCG4W;24
10682;7LQDR694J1152;92
10764;7GW70AX2P7ZH5;18
13092;0SEMRCU31LB3G;39
12225;RYA505QY281X3;72
17572;75Q5716R6KFL9;67
12989;1HX96201359HT;70
12383;D5H9YR2ZN80IB;66
10596;B271045FZL3KW;80
14509;Y53910O6686AW;40
15842;OFO4I8NST2GJ1;55
14477;D397Y5N85E3I2;38
10467;JO29UG2316G0G;78
15174;V3H9030KY5GT2;56
10563;TUE21I7MO257Q;55
13014;BP9046OXP06B4;18
15096;5D0CB0TAUKM87;58
11643;LYL9TP319D666;24
15055;BM545B92M89X9;55
11707;JO29UG2316G0G;79
10283;M52X8W6U5BI28;92
16269;JZ8D11GC158KM;97
11354;Q540A7PO33020;83
17329;3XM2VKR85V0A8;26
12609;5SQ9BIW9TZ5ED;100
14493;VSHG03E90303Y;31
18050;K64J472YYVALF;27
13319;X250SX9RK76Y5;81
17265;UAW02ERSO5ELS;53
17706;RVN2D1LIV7ZUW;25
14657;0B267V56AUF0K;55
11294;HU67CAG0NO8F3;97
15996;4WYB622VL60L4;57
18047;7WO2163VG48U2;46
17005;9J15RQOT7RA46;79
14334;8HL405E528I8B;76
16084;LSJ30X16K37R5;66
12326;LH26PU290UF11;17
12997;1PGGOZB607YY1;69
12416;G3ZBGMO8DAY18;55
14558;LR70O9O7QLOK3;47
12982;7BT07517UW7O6;77
14145;50X2Q0EB62332;19
12491;5JHX5RJ63LE21;100
13208;46236Q8CTL9YD;55
11326;5N3L2YN59XK42;30
10424;L0NFTA5L3B80A;69
12565;223JG2I9Z451L;37
10674;7WMR7D4341HDM;36
15064;37P04X000N61F;70
13949;T2U47A085RW97;50
15212;1CE4Z45773S08;30
14642;K90PK1OF03Z65;69
10892;66UB15HMQ2GV1;76
10711;C58U09VPI8WLW;37
11491;1U2T1E1W2BOFE;67
12882;8455ZTLJO5WC1;81
12489;O8BMQ7S78LOUA;99
16506;8GE6S2Y0W6SO3;57
10367;0CA23J4I3V3US;53
17310;47I25EJ2XFG49;30
12609;K149ILNK5K96P;24
15060;MRE33G415EO0W;10
12882;07KF705VQ5PRX;14
11706;2VIQ06OTH3652;53
14961;1TV6C4OA724DH;55
13425;6E87X99382Z78;15
15400;WMPR9891NNF7V;84
14175;73371UVAF5YX9;26
14942;4B78MK6OMAR94;34
16109;1CE4Z45773S08;98
11686;0O6YHH26GK650;84
10937;J001BQ088G950;42
14477;9XZ98U707G275;77
13389;PV9D03ETA2Z5J;31
14682;1ABGLW532Q61H;92
15548;48I6970NJK8KY;89
10998;V6OLJ62O10ASJ;47
14195;TXX09IIT426O3;79
11029;V3H9030KY5GT2;20
13976;EC1W5L0650MN0;26
10125;C9GTQP3B77MKB;27
15130;89PBCGJINO02G;55
12202;7J0315CYCBCND;88
14872;1A8M9H1BWCBE5;13
17286;US5667A50452R;30
10467;82572W88W0G0G;52
11377;0CA23J4I3V3US;66
15099;N1V961541B50U;69
15457;45IUX0SN1RR56;65
12225;6D285D1C2NR44;22
12903;3JAF1539WGG4K;82
14756;ZS9PI0E7589MO;80
12966;NK2678NBX53X8;26
17371;Q3KXDU00GMT1T;77
13350;G6N57T9DAVK3D;25
14756;KYTHN6UYG3P1W;97
17550;W3H7V5M5TV67E;73
15618;5O5YTV9070129;24
10380;176044W2W9M05;34
10771;X19HYWJ6U775C;55
12701;888JCXJCU5M91;42
11070;M1H6N2B51SJJF;19
13511;5T4278O3EWMMB;42
13598;KY9YQ47N415Y8;64
10412;4ZP394FXE8IEC;79
16740;7WO2163VG48U2;23
10310;90ZEM03NMH361;54
17876;OC5Y598W96247;98
12326;T8A27VZSTK91Z;65
11442;FWS6OV8T37432;19
15471;O37XGKM505N3P;54
17752;R40S6BFLEZV69;79
18097;73371UVAF5YX9;51
16595;7F7J905976783;20
17654;J5OKNI7HL5W85;19
10524;F0TA436525F04;71
15000;9N7K39803J04K;35
17371;0SEMRCU31LB3G;24
11896;1S0O53Q162WIP;12
16243;F187CB694B72V;64
12603;6IN0N6G3FNELR;19
10579;34Z83BO513GY7;91
13801;JXGQ90U0SH757;32
15482;53UDS792D351N;15
13589;E2R537258UDRF;86
18067;O7NHXI78NV6DO;88
14175;7VN7N9ZO9A3G3;49
15734;S971I5VJ376MD;35
11412;YT3SHNL0OS285;17
16059;38N4QP6HQH19W;17
15064;N1V961541B50U;53
12008;CP1QLY3S5UB5U;18
15275;QFV2A2P66HQZ2;30
13805;B8173938J5YH6;41
13626;1QVVPKP3DBQKH;100
16065;62M99N46HB689;65
15471;0HKRWG59JXY69;39
12078;Y8ORL5M3GS059;16
10964;L9EG35FEG76B7;76
16662;OF87DWN3V1FJQ;55
16743;P2CL60J7573C5;67
12441;LAV2Z540S978F;11
17130;1304M201J77L2;77
17793;M4ASKAZFUBI13;44
15842;J9JZK0PR3DJE4;36
15706;58C8R71XHXGM0;79
16109;TZJ9M3K0YW182;87
16219;PPF1FODOE0PKH;55
10161;6U5VP9DY9URF9;96
10960;7IC2W31Q3UAW5;20
17512;HAHYZ7ZI41Y62;80
17876;974I8Z2SAC73Q;37
16243;99W6114PJ9KDW;13
10656;YLIMSJ9K35343;36
12721;LZ109E7N346GU;41
15415;1EU3C2H6Y7SHQ;39
11896;E4QVW5M58LW06;10
17876;V7M973G86NHK0;73
10335;213O032WPG6F8;38
12544;U5XFKX6N4PE0K;50
10964;1VKX966812TJ1;64
15822;8VOZ2E474N4V7;71
11913;67SJ5W12BM96I;49
10490;V1P81EQNLA0L9;50
14060;2VS0CVC6L890H;50
10830;51000PCCG04MR;30
16443;L63009KV92W15;55
10685;5VP58Q16DKO66;15
15956;X9UR2L9FVHI3K;40
15618;C4H0E5C0UZ7XJ;97
10467;7921JZYY293GO;62
10167;C2E2U8140035O;72
18050;88UI5A5FBA996;11
11503;V619ZDXCH2QEP;20
11079;KYTHN6UYG3P1W;36
11451;1Z12383734PDT;15
13778;6E6WT418J0BA2;62
10891;DF5A52461KL96;16
14638;8VXZ1433GCG4W;60
17110;YS9C62VT80G5F;10
10169;11595A0PMO54O;11
15521;Z4SG10S69B0J5;100
16312;36DYN023AJ088;59
13589;SDVW2030Y8970;93
14356;RYA505QY281X3;59
14164;0QAIQO5W15Y07;45
12483;TUE21I7MO257Q;68
16773;2829JBZKMN6LU;53
13731;LBZ3W7U25L7F4;59
10424;OA38L7974P2O7;33
17753;755XS9X47YY08;78
11354;T1LMN6QL8HASG;30
15990;5E50JR6G4U3AW;79
15816;OEK3A8O4114PR;96
10954;5O7H2A3UX66TN;17
17432;O464PQ726V050;38
12341;JHO031BH941Y6;29
16713;M2M87P3J616Z6;30
16020;BGG8Y501OR253;64
13984;R05HXC67A4PC3;16
16439;FLTV8G1NB3864;69
11947;0MJ42B768W446;35
13863;XT5H7D6NRX78P;71
10432;JW8WR05ISPSE4;49
10630;77VK1355HDQSM;34
15956;C30687VSB23GA;11
16312;Z826161SE4768;97
13659;S19QR5O4FGYAK;17
14043;XI48M15NF41J0;20
14612;9L1F62ST75E7F;61
14640;306B01UO7Q0IV;12
16003;X26V7SAPI1QH2;47
13978;7N9B574CSXQ67;97
12021;UP6F20M33M865;98
11749;5QVAQ6EUZC1FX;21
14617;3421TTS920M6Q;87
16822;9G29G57L7JV19;97
13150;40A92L21JK743;87
11086;573YJSKA1846K;49
17337;941ISKFO23J23;31
17385;H98G64J31YJC8;41
14462;20D5YFXJ83N79;27
18097;63S5884DXX0J8;20
14839;VE49P76885556;41
15317;73371UVAF5YX9;30
17147;9Q1HSVMSJ89C4;51
11706;R449F85Q0D1J7;99
14617;1Z12383734PDT;66
14459;66802JKPB44XG;95
14570;2BW0094H5N450;54
12902;1018YW4R20D34;74
13041;9CVQZ9EUF4H27;13
12347;29W3F7C91593F;49
14978;69O994145D5WI;24
16740;0P15DH3U90IXO;50
16439;1I2C67WSOJC2W;14
13778;1Z12383734PDT;79
16366;INT72Q6010086;82
12351;E4884GTAYJ3I3;12
15322;9N2CMCP77S28Y;94
12662;TX187E7659573;55
14128;728VL2IMGLX21;41
