id_estante;id_producto;cantidad
7497;D9064N5T8HEY5;79
6511;6JU3LU9OR53X9;85
9817;6893E3477B775;65
6462;B3DBW7NWD0BZ3;98
7761;Q6VEXYJ391N9B;28
8908;Y49PGR624V27N;76
10082;MN61G8Q77410M;76
7826;ZLD824Q4144K1;45
7792;D555WE70UCA1T;28
7770;O5XG4X01452MO;31
7215;7E1Z1SG77LT1Q;74
7554;0RMHD67PE3882;90
10044;9K92H1R33W110;26
6638;16B1X81XH6Q71;21
9741;XBO15R61U05R5;19
7749;H43K2J03898OK;13
9871;TGY0S1U9MOOE3;12
9385;ADYW236ILV6TT;74
7049;98V38AYYLU3M4;97
6633;TX9E919GI7C5R;32
9046;V6BZKHM6856F3;20
7471;HH7BHNTCS933G;62
7174;8CIQ6F83876RC;37
7968;839T44468J458;29
7081;1R52L3E03Z7Z3;78
9653;5RH0S2E0NAU9A;29
6670;50K4Y69O9IMBY;24
6724;742829696F9QF;34
9872;9767KOD4YUIW1;42
9897;7W3FXT1NJ0B1I;84
7070;0EV97BZ7RW155;21
6751;TQ540I13380SC;48
9002;V8XDBFYBQW4V3;47
9319;0105547OBA6SZ;47
7110;4EEYB8UMHM1YQ;41
7530;18Z3S565L7SAO;19
10100;Y002A104TE2FB;82
7745;J24B2I4LJ9T3W;74
7033;3S578BRN403ZM;74
10082;TDD69UB7L9I4E;100
9868;G847731416U17;28
6940;2558DFD9J9BST;40
9868;1IXCC8F5D7757;87
6703;T2I579HW4HC95;70
9827;38019KEIJD2T5;83
7671;6XA8Q5IFPJ11G;19
9046;91KGZC5PV8BGI;30
8952;X4XUE9T00727Z;96
6997;0WTF94ALI1329;90
7727;7G89ZI5GU87UA;86
9610;J77H20CCBWUSC;84
7220;7Z3T0MH5M092L;55
7365;AOK38QH12T0NO;48
6844;MRZ0QUMKP726E;11
9598;MC2C610173W49;16
7884;USPXVVSF0WB92;41
7968;M78T83KB2F6GE;94
7789;1883LX5I1A89K;89
7826;8JHF251VG5049;68
7813;05E16109391P3;43
7020;5ITN1SJY4CK6L;57
9112;FFP9HTR9R54ZW;41
6938;XT1LK026M4O3X;53
7085;4FHG25OUA1FN9;90
9438;1214OU608E0Z8;72
8960;97O5WUJ00N449;34
7426;71451I2KL9OM3;78
7196;C38TC992TN76U;81
9191;JP046C3A8V9LX;96
9939;8T1B3673CP5P1;83
9755;02ZVU109PHWA7;39
7298;N0DX0869KN4UW;62
7321;835E9Q7QM69B9;38
9868;5R5VB76Y033WB;53
7575;83KJL3H9I1831;95
7361;C2604GTV87449;59
6979;R3U20G1AN0307;28
9343;JD1O242JPRJ9U;78
9460;DJN5F4634L254;79
6901;81GB42JT2GEIO;21
6908;5GS792KFP8JVS;70
9120;17CD8H6GBAWVK;17
7365;EW126FLV7IYV0;50
9333;00X6AIR415WH2;77
10006;91JN4604T273S;39
7256;P9B9273O613SQ;15
9871;II31Y03T00E2P;16
10007;4RX2NI8Y7C8FC;35
9129;5764M160U0123;97
7826;3643X029QZ16C;91
9712;E2AK49437BKS7;72
9916;MJY8UV6CE3UY0;33
7257;8V4KA45MHC1CK;78
7110;MYJ100NNCV7WP;92
7600;W7QS011M71XQB;44
9653;7D0167DIBHL3S;35
7421;HV4OJ2ZNR4H11;86
9761;U0GUY63EAH501;68
7762;A63T326D8JQLB;82
7903;27V395841J2J1;83
7480;9QBI10900RQ1H;20
7410;PIEGL06V3Q82L;70
9872;5H084852C3YH9;43
10098;V501DS37O21E9;72
9759;6SA3HG7S5R4HO;87
7276;WUZW21N18Q3I8;63
7047;50XP7SHDC7W37;61
7575;Z8A80YITNEUMG;11
9452;B483UN1U0569N;78
7487;G748W853BQ6E9;21
7809;GD525WBNYE9T6;50
7081;KB9QMR1H216F9;70
7916;2NZ4B69E78X19;47
7508;2M94F329KEIIU;62
7207;52A57BNRW2FM8;25
9792;DB41S2QSL7470;39
9035;LP2419ZG9DU2Z;40
9502;XI730G10O2V30;15
7646;YX7F7NW6TQJF0;82
9598;7QM6G2S30LJ0Q;63
7575;33SEJ7OS1B276;56
7717;1H3V9I6G6Q3C7;35
7242;UPQQ6O9T62C7Z;87
9731;H651V32B03FGM;50
9002;GSOHBRQ965T6G;64
9753;9K92H1R33W110;99
7718;D8D2MAOA3M238;73
9598;FHDL24CR4ABV5;77
9619;7UT6ZED44XXM4;26
9406;FLEMM58GN02XH;24
9891;YD29C91788L2T;11
9385;7J383KBAKM7C1;90
9376;32GEH2ZM9MSX3;26
9610;D31312SO58670;63
7671;83U2WMF9YWD20;46
9342;P3W943L9C42P8;50
7349;9XYLREOB422Z8;19
9334;34RIJ6I0C971T;28
9035;PJRRDJ27358E9;36
7812;D8D2MAOA3M238;70
7929;Q3345HVG9523Z;66
9328;5O8120W3SOK6C;97
9759;O806MED2V6Q2D;56
9712;N4KA5KNO3XQJ5;42
7349;Z8Z3PU3I9O45B;57
8952;G8MFC9WT29PR2;63
7366;30H301169M1EU;10
7812;WZE14BI10JOCU;29
9817;7PF49A5O3U00Z;69
7815;H1AHW0TT7EFN1;92
7942;W248M9U6ULP52;74
9334;48RQ5A354QSGM;91
9872;27SZN0OG729U6;91
7530;48K059SU4NGO2;38
9209;25TSU5I2NIXIV;25
7815;8391PXU641NA1;80
7801;7YM15KCOT7AKX;78
9864;RL9NWJ898781J;79
7682;U2QR04GR25PRV;26
9653;KX49F10JG7N07;15
9112;22SK7B20YU3G2;87
10055;580W8WL8R55OV;56
7629;5B8D2K846E60R;61
7603;0S49R6UA7N982;88
10100;B7724900J3BF8;38
7761;D35285554RL93;39
9897;KLLMVPK3G8O58;15
9215;ASF026497XN7O;26
9619;1TJ3DEM0PE9X4;62
9731;4KR0B6SJC0X4U;48
9579;Q7B7QO21G7X90;92
9370;9MCEU6HN08J75;21
9579;755R1L765Q97X;63
9932;7C85ACXP0V6YK;90
7749;92LXW5AA54360;33
9759;0F701N0J98S48;36
7877;U5DXEQX8RZ87S;94
7719;H65DZB4D3Y6VU;86
8994;QB75N6F0P59CP;20
9833;4U642C62W04D7;80
7850;NE59F8YG1Q33K;79
8960;NC30VY4O7SUHV;14
7828;642972497F51V;56
9115;LY6GJ26896BU2;81
9741;5CH9T9BUL1R4S;56
9842;4MIA9LAY2X8V2;12
9165;520V4HUG45O45;99
7749;HL01F43GS597Q;90
9078;ATK274ADA40XO;35
9149;2F8U87XXO3E06;45
9235;45D4DT60ZTQRE;97
7942;728H9J87I7BYT;43
7719;K22GX3SF2693Q;90
7727;193V8X6O857D5;94
9808;C327G1Q6J0W3D;82
9115;24V663B7C8XN2;63
9438;H8TY946QP502O;45
8993;KU579369E6DX7;62
7968;ES7KC3H28468J;92
10006;705NU8MJKHK53;72
9712;T2I579HW4HC95;47
9215;5W3C1UC1QA313;32
9438;A6HDYBC98M9BV;39
9833;CSY855SX08Y26;69
9506;G50F7544JQ3Y8;69
9505;JU541G9455P5B;54
9191;MRL116T8C78X2;48
9872;C70KGK2EHGIT5;34
9435;V4BWNCK78J58H;59
9115;68ASD7FF23P53;59
9380;VI5W0C96Q67XI;53
9939;880R295UU2MAD;40
9010;M031JP33593KA;99
7848;KS7M6626X7H05;45
9343;YOJJG5BNPHNZE;58
9343;JWH2M3Y346R27;91
9502;200I2MKK3L7D0;83
9209;58BS875RP6FNG;15
9896;28B388N72YXZ7;39
9328;VGRPTFUTO0QBN;25
8960;XA05H795W3I02;84
10024;9706R30VGA21U;86
9046;KGH59V0Q8D4U8;96
9165;FSK9NA045SR76;59
10055;N9OJE4H85Q1VD;64
9755;HO30DP16QMWD3;41
9939;C0G23B5UEFBZZ;54
10098;97O5WUJ00N449;20
9353;959DH400A0CR2;64
9191;3A6CGH8F1RD60;26
9741;20S9DQS050R16;31
10006;NPVVH984CJ039;38
9847;4HU31QPA4H414;43
10082;68NM347K628E1;83
9209;JB29YS9K9C404;62
9188;93B05OJOBR39T;87
9342;65922F7GDJK3P;39
9460;YA6I978UDSU48;78
9046;P0120YFG8X673;78
9370;NL96W8CXZQV23;31
9880;6K7515N20VZ3B;84
9610;CHRPOM8027H3Q;26
9808;I7M1Y1E3F619X;56
9376;K849ZVUV7164K;44
9120;1KFQ8Y9995RM6;68
9813;4FID2K9R33517;57
9759;740T952PH0SI6;20
9333;70203CDH20776;62
9129;AKZSFIQ34KL07;98
9120;36U352G8N51PY;100
9896;ZZ646L97H0SI1;66
9406;TX9E919GI7C5R;38
9243;707V8CLJ01M5N;21
9813;55965CRFO5A06;77
9619;3XFXRXMHW97PG;53
9385;N6E4G737C0EJ8;32
9400;U551AL1A7FXF5;38
9741;3JJ7560I58144;75
9812;SFE6FCHA1CD7A;51
9871;6BA42IFIMA1QE;22
9880;839171U11KZJ8;12
9594;P0N94COFYJN66;99
9891;5BC5O54XU83H0;33
9842;ZRV1NP5U3O9N6;96
9328;J9FF4KY6WROZ7;94
9872;8078CTUHH51CY;21
9847;W0LW8LTL3B670;78
9506;R008G751RB74J;50
9319;KBN5IR81GF65D;13
9342;5STI5Z47593T2;27
9842;000TV1ZN6O52T;33
9454;R53RAG4B004X4;43
9741;THPWC5H4WWNWY;18
9322;PS74498P1E786;39
9833;7WP1DR2V31FMT;24
9435;W046RSV81G2F2;17
9732;G4BSY7W8Q8100;73
9678;B3FFD5DMMBK0E;27
9813;2K9GKVP5J31G4;92
9833;4W3225L4J8Z48;42
9833;E7MO29O2308O9;16
9506;X7MYEYUEAAO6Z;37
9443;7E1Z1SG77LT1Q;75
9435;Z9IB4PQ6P5290;95
9400;738710O9K9761;73
9880;M3GJ05HDFW0W0;55
9812;QN825439OCZ4U;93
9896;JP20L21V4G2N8;60
9814;84A944233C9NP;22
9847;C2L0BZ1P548W1;65
9833;F6E7ISO126K4O;39
9454;02PNMZNQZ0N61;56
9808;1J376O7CN9914;56
9817;HLCS3ZVZ563R4;94
9619;7YM20SUL121U3;93
9786;91JN4604T273S;35
9741;ZGLFLJJDJ8APN;36
9808;53284A98N13RK;36
9759;8062NDAQU4VA9;95
9817;0R1LU949YUY4R;72
9880;1RCM792JB64VI;94
9734;AG0Z6158470A4;56
9732;YA835T54T27UA;36
9734;SS1ML9XG60JF2;58
9741;YEN1QK0670V7T;38
9871;NL57N5J329254;15
9871;9ERB7D8CRMTN4;55
9817;D3PSU3WTCNL1R;70
9896;129JA89024GHQ;69
9813;25UD07C6370G0;75
9827;9FJTMKLD0R7FK;76
9842;054Z02D9E0112;92
9761;Q46DU62PF2HR1;46
9871;JXUZE80W860V2;15
9864;XVQ8E0T7SO0LX;11
9786;B026V2ND5703L;100
9814;741VY0ONSMDX0;49
9842;3EV2VG4NU6B2L;16
9827;8HD8P22Y79EL3;41
9871;H60936E6U522J;75
9827;U2J99Y624476Q;58
9871;2X29GF0U5PJF2;53
9872;HGXEUBLVX6Y9O;45
9872;1I098W86KB6QL;80
9842;OTPBA5N1W80L2;63
9847;DGNRCKAA08SBX;74
9872;T628F0E9B979F;49
9872;O0S3547D2860Z;28
9868;50P0RTH89L7I9;52
9871;9IN1X9SLIPUC2;79
9896;3L3VV8C6667II;24
9891;C848510V3YHSF;19
9896;CD5APUUT2ZF22;99
9896;2066R9S6II8T5;37
6511;5G2Q0V58592X7;74
5902;9ZQ87CZ2Q8S7H;83
6033;VNYD35U3F8NNZ;25
2453;65S5E2F8T8786;86
1051;4OC887A9V1BIM;24
4800;H0KQNU58B95T3;94
3239;P8T2LJ8WXKHMW;88
2927;64564L8G5L328;10
491;ERYQXO94WWEAU;100
8632;6YQ9A117NLESF;96
729;47821U750530C;63
1069;605933W049039;30
8994;U93TE0512604H;14
5933;X1071320ZP1I1;86
8606;N1K9462S409P7;66
397;0BV6L27UZNQ5E;32
1182;7R2P9ML6YKCCY;27
1515;ZKCS87CMQZJR5;56
8858;X2F1U5H03ILDU;73
9235;S5XEUH2O483MK;24
2422;67VH99B4P2D20;65
2138;X9I8VPZNK91D4;100
3466;1FP4I1004G466;64
6507;6N02EK7ER997F;84
2116;6P4429OU8VFG1;24
280;9U8M40E8WKN92;48
3272;42E4Z5ELO4B7H;51
6901;6D835075YK7SH;30
7426;OD914K1WK479A;41
4242;UJES2I5REMSK4;39
3183;X0FX4YEY6V380;81
1957;O9409O3K329G6;34
837;PR9T3OS6T0789;69
6549;XDD347F6EE08L;10
6033;6W415V805NGO4;49
1555;66DM046PLC47X;47
2657;4BRJNQ2X25X5E;20
7929;Q6BV82QV1U609;33
2632;69434D7V40C8U;25
4274;818K6I43663L4;65
5698;A9V8D802F4984;57
8719;LT66V3879BJ7D;84
5620;6S4328F2207Q2;89
3871;8V79KXOWR3QSX;53
3103;ON3EM62MNUMQZ;34
9264;PA8CJUC7V5P16;54
7047;S4T51J018AY02;89
4129;0101S0K3B287A;71
2416;397MB38K587HC;26
4439;Q1OE3C67I9859;22
10100;3Y4R301FK0Y84;51
3072;6K4RA79SNZ9RU;88
4852;68AH95L05E7S0;35
7156;I9I80IZKW770U;81
5467;1EOC4MH3U3OC4;23
3272;643265Z454V3J;26
5317;278Y2TO8S9T66;48
4728;KVV1VGK13QXSI;34
8734;E0UCS4H88HQY8;76
565;8DA45J09Z9A88;63
941;4M8X69381DVPU;79
589;9IEPM7LLI6M98;38
7065;4M5Z35QIPCQJ2;99
7321;7234DVXGYU78R;48
7749;WK143T214C4DE;46
1757;RFX7Y19NCBQ9N;49
5378;334R4B53KX5JK;75
8012;HYPC87RZLINXX;72
7608;27M32WZDXIG1T;15
4047;I10QC3S956EJ2;67
9115;Q40LY8V1VER9S;50
7081;PAEHISZHQ7R67;46
6908;59N9V9C518LO8;15
2162;9GY0572QNH8LL;68
7025;JXAFR3VVTIRK4;85
6882;8V5ZXY18XDR3I;37
2876;YE7388SH249J6;77
3183;P4U0TR85CJ7O3;75
3185;AJ65G1683SIVF;66
8468;6UVU64I34TX2S;54
864;M465E54HPAZ35;89
7551;E144KWA0UZ1Q1;60
8468;7OIBM339BYHVY;77
276;453117495020G;90
623;32K1DCYXJ9YG7;33
441;OYNRNB34FC0A3;99
3893;39XY80P2FB4VK;23
4808;XW2M2NY5309PQ;77
5947;AHU2DPDULF62T;21
5717;5RXTL6Q4L1941;10
6690;LVF5PYLHV0D94;11
8320;HEIJ5NQ2482CG;96
5647;9KBG53BK846EZ;59
4050;5322WC63X75Y1;13
2453;X0Y583TF5W1SQ;85
4860;0HRHY71653P91;30
4454;8I01OQZ3GKIL4;16
6026;0DH756W3E5H5B;22
10007;PXMQI9G38GQUG;65
5490;1ZVV109T64XQ6;11
3195;83412163P86GS;26
442;F0YF7570UQN7H;94
920;FRC2KB9OQ0F41;99
6772;2GE28V5P6XQB7;58
2483;R7592DL44B6R1;78
5691;0MCI3Z994K7FF;66
6088;RG370AI9OPI0O;42
6196;W184H5P83VZ1W;24
6953;62A3A8C6UYD4T;71
7334;11G24912X5Z7T;47
8228;S997I77DA3N7O;42
640;B483UN1U0569N;46
1968;BR1MDPOL8O127;50
8818;N4O46O194NQR6;29
3031;640445JH6FSDS;83
6026;07890037ZOZ6P;93
7127;7KCAJPSZ9V1NM;78
3241;M3XB6C8SV09R9;67
5501;N475J11C38O4W;30
3402;O9PBYQHSLZ8J2;13
9579;X626R2282LR7Q;48
8116;556945ZM15FHV;53
794;8LKY8E88I7ZLQ;84
7468;4G827LAMYC5R2;83
8224;007R1Y0PF35KL;58
3545;3G378GALOK856;96
9847;NI39Z4X88M65J;26
2932;3IW542U59EFLB;56
773;A2677CG17S648;84
5143;BL26ND18X2JIK;88
6052;115ZS8718J7MG;89
8643;R9L4X5Y848S12;98
6908;I13V04KJH82L8;62
2689;6543YFOJLHPGQ;85
2264;2GG3NA4UIF1F9;52
4891;209JOE50V3AO9;41
7638;92FG64F3AF6UC;49
2416;3B9H3E5MH7BU2;56
685;47G27GQREV5QK;93
7248;EO785ZIWY5KX1;34
5643;69434D7V40C8U;99
3431;E62LJ8PI01Q1N;30
981;2M32J82G9UKM0;100
4938;7QY09T7CS6M7E;29
4970;DE1SF0I4Q3763;10
4701;Z7603306MXMM6;53
3272;QPSHP8JV8RRBJ;53
2221;NS1K4O279R6GN;43
6033;6DEJ19H3VAK6E;87
2376;JO3AYUP0004Q3;22
7446;MW6QSEK41JNO1;14
4233;V3FT0O727KN64;10
7497;L8NIA03XRB79V;86
2497;66S063U193XI3;14
8028;MHTZ1UVAPV132;66
10095;K8SH1OK4SWHWY;96
4377;66DM046PLC47X;62
2745;427X57GBC58RA;41
2063;669Z5D204C1YU;91
3239;Y20RPA2MO01B5;26
9438;TXJ1C7JVV99WO;84
955;740T952PH0SI6;16
9610;A0VUUFE8M9TRY;36
2074;5T97W577X4SW3;72
6740;0LF2C5QSN6G6U;57
3077;9I5OXH7T3A791;73
6997;97182U3K11Y29;94
6716;HZ813J31RM2S6;40
3893;A1J74X8TFW2P3;15
6844;760OW4S2ZK27B;31
7276;L6EW2UYZS9PP3;33
4684;2D2VS2HT85IW9;61
4852;35SR5WXE7X451;52
7248;X7IO3653382KU;70
7349;88Y1CW74TGQE1;44
6057;4KR0B6SJC0X4U;44
8177;231J45YU4FNXW;88
6184;Z7603306MXMM6;99
7929;6878QBV45DXXI;11
2837;MWZ4208240K8O;80
2712;61BT843NJD2F9;46
7276;11LF6ODI8MNTD;64
6844;G0CXJ68Y35Q9A;39
2424;5VFR2J891544W;67
2116;1GER02O6ZA340;83
5557;D4R5NNF9164Y8;31
9732;7SM45128WE61X;37
1685;TDD69UB7L9I4E;37
5020;5Y8J0RFE0A437;22
3124;M74J56VCX62FB;36
3871;GD525WBNYE9T6;97
7719;I8X298LFDWF63;26
4947;H97L9G33GLOFD;38
5072;1WIKL9QIS4259;41
7473;X2F1U5H03ILDU;31
9243;4SF1U65V48389;81
4970;79RVR1LB4341L;52
7791;B233U3K3PE044;23
5735;AF6RZ51W44I1V;54
7508;G66UZ96ZHK9TG;61
7298;2AKUVZTY4P2VU;69
5421;2H7UQO238H050;89
6057;73198UNSB197U;83
9146;3T1N202FTL12K;58
7110;1M567T0LL0R64;21
6703;4X6NI3T543SQ0;41
3399;X0676601ZO9SI;65
8116;Y3F169Y9VBODT;41
7247;EO42IC4K4753H;50
9633;NK1FDFH065A78;57
8699;3655AEXAZONBG;13
4267;0BMTQO4W99CH9;81
6787;HV10613OHA841;55
4825;G49V251875DQV;83
7764;81TH2W56YY09O;83
4800;8O83E65V0790S;70
5178;4E1H0NYJO1764;31
2221;HV0P7C3W4YF06;18
3462;HUX0R3F7C4452;45
8632;5D6596929M6A1;72
7601;1Z947R9995U38;47
3995;Q689H8C64371I;16
2863;AXD5O4UM2175S;31
8709;K091C7GF6BXI2;76
7039;2D6RPDNP00Q94;36
6966;HW048X662BRW6;85
8384;Q7S2UBKKV0X01;34
5359;QK5O1735V2Y0J;83
9872;21ATG744885QC;51
3239;8HD8P22Y79EL3;58
3927;98VOU717TT6U8;60
3647;8GH8SCR093E9J;72
2199;U54XZ536VYV21;52
8821;0PP7S0Z085G8N;24
9115;2C839OY472T79;37
9833;94L7E2SO1Q27I;14
4879;SCJX1TF54969M;54
5271;8R4JOKUJ0I3B6;85
10006;ZAJ7O03JYD5I6;79
6844;COR00MPI5SS3F;73
5468;JX2JU1EU2V64N;45
4951;IP0Z0N039NWC6;64
7813;1AB6N4QB48PBP;99
5459;24M0M335Y304Q;79
2927;N2U8736MDI537;49
9734;27OBHF94944PG;24
4970;9QBI10900RQ1H;86
5046;F7645I5TB95F0;37
3647;099615185LBDW;82
3871;6N26RFR4S8VC9;97
7426;9G297EKPUYQH8;32
4679;74O1465M90PRZ;71
3816;V21Q4JF8XSMES;64
4267;L4S3DE2S0SZ8W;54
5320;G748W853BQ6E9;95
3816;5P0Y7KYY20B33;33
9610;4BZPYB6E2L8VD;17
4535;SU33ZI90GHS41;61
6908;1A5O4O66RHX07;84
8041;290GX993ZTEKD;86
5933;8391PXU641NA1;95
6638;2B03BIC4KVO2L;65
5010;89KG4621077A3;12
5620;LPD311L57MZYA;56
4326;5Y5J73808J53S;62
4317;GS416V453OG3W;22
4267;V5NRK1RL0K17T;16
2154;CZ6EY08U2FVSN;85
8292;472314CFV4KJ9;27
6962;ON3EM62MNUMQZ;84
2375;KW9X814461GDJ;53
6483;3ZP0IJ726KG46;53
9146;OI52K166T259E;80
10006;ERKE4E0H5X8P8;90
2504;68PMOQ64RPCOX;11
5922;YG33V9HO1ZM4Q;95
8606;9G8TD7IJ51E08;90
8177;ZD52PS8SI4QTO;100
8699;7K3T4YKN72E24;23
6502;C71491D34C122;61
2657;8D99FI4XJB2H5;89
6493;JP93Y9MER4636;48
7085;EPF3OJT9XWWCX;38
7848;08RXTM7NLQK91;31
2156;6I1C08U3F0TEF;62
2424;6T49KM4459O1R;53
7575;7K8ZLN46VSV21;50
4852;11OA7164542I8;12
6248;1M567T0LL0R64;12
2845;7234DVXGYU78R;44
1831;C7P2O86QVX046;15
6108;6GI9156MRZT02;100
7828;AF6714G5LY9L1;53
8993;ZYS0XD241233Y;94
6974;3G3YILV8K268L;74
5143;74GGO91K63K9B;100
9579;644N1YM0MEK4T;37
8104;2N85I34724K7I;18
2837;VV2508LSIZWWA;70
5276;9F78Q0ZN57WEZ;90
2269;G49H32684A589;14
7877;Z3C39SL221JDT;29
9633;LTG80U69J5W7M;77
4421;7WKA5T788V8B3;60
5933;W090J1UGYB7JX;73
8476;U536CSK1E4X8T;38
8408;S75X40CT9CWP3;24
7762;7E77T4E8FBLTL;13
8988;KA7KKP238888B;74
2543;37789643PI089;82
9598;I25LE0H2G3D68;88
7247;CVL3SYAJWN7S1;90
7719;657Z5449R3FJW;65
5771;WFT5PL45B59L1;93
9191;PY9EN03N00D12;93
8467;482XQ3R67G32X;74
9808;91JN4604T273S;93
4652;J777937IUVO0U;89
4266;Y5L83Z28K9Q70;78
6221;8I01OQZ3GKIL4;45
8104;GMBVRL9QLVJ5S;36
8104;S9Q4Q3EG3C70E;11
5403;1322W331DW0V2;39
2375;HDFYR0540KJG9;65
1937;A247BI82X99VJ;61
2180;L463WTR96WN8R;93
4249;I5UR73413ND89;25
5359;011OF392PZY71;64
9191;61802D7073TK1;11
9046;0P75P5U1JIZ7K;40
4242;SQ58D35118G17;16
3124;AXD5O4UM2175S;49
8091;ASF026497XN7O;89
5495;EOWKEW34NL2T8;79
5237;550J86XQ3Z1Q3;61
2543;2JN71H6JB7F5V;44
9817;U0GUY63EAH501;85
8825;PG208U854TS2J;74
4509;62T55LR31JP7P;32
7717;QMYJX02470J2A;41
6412;1JGN22NI8S7QS;79
7327;0T1D21VU2H6JI;12
7405;7F7SWP1G20RAU;20
3197;V4HF4DV74Z8SN;91
6284;2MQO1L7N7CZ8D;28
8751;0LYZ2I11N36B6;85
3252;23N7KL17938UZ;72
7225;X45Q01QXFFHY2;14
6221;41OIQ8LR0112R;98
7749;5W6AA64U93XHT;11
8320;2K9GKVP5J31G4;72
2176;5PQ01T7A98UOV;72
4677;67A1CB2G71DC4;86
7497;0A55X1007I80Z;27
4796;5262U26A2OR62;61
3053;SL06554CSGW63;46
9454;640445JH6FSDS;10
8793;VMPR7684DQC66;70
5933;19Y53Y07C7XC3;96
9734;6LM2O81I858F9;84
4317;721622U9S0G0B;41
8155;11446SZ10M0PU;71
2264;UD3SY3S3MJNB6;71
6471;CYWTT259MZDQ6;83
6689;906WEW58UGF6N;45
4527;P9X3JROT3FPQ9;98
3103;V4FG6G611URIW;79
2319;149EXX168UW81;83
5273;318X47RONN9I2;63
6530;0HRHY71653P91;53
2913;KP173K6MGY8VJ;36
4852;KL2Y4I25U9B09;21
8224;35U02M2U3Q876;44
8259;14ZW16RN9EZ7B;72
2422;1NC5FL65RJ8JH;51
5384;SL06554CSGW63;90
2845;313CA4FX570R4;92
8292;8J5Q11DUN3F3K;76
5901;WQF763SZ64644;92
5817;HSOMLP5B557E9;55
4606;VVDKIWI66EV1L;52
5501;HK337IS4G9181;72
5735;S1RXRTZ1AF8XM;62
6271;054EA56L532L6;22
4387;X530F50QG5D2Y;14
2907;CTK9K0NEK867B;16
7196;2H3A7Y408VQ8T;26
7646;FD9UWDVY0HX6H;64
7812;Z0L43PX47C316;90
7413;A8Q723R9WZT87;57
4883;AGTID67TG8TV1;51
8996;4C5CL02G9MH0Q;97
6074;HL01G34LXATL8;94
4644;9755984ELVK07;60
9343;25SC87FN9Y8JZ;99
4412;4C3QE00AHA6HY;26
9925;832D193RRF79Y;50
6504;J5T9ZP695WEWX;25
6502;40XTPMN63X8HS;84
2720;T8QZ8EA8VO5WL;84
5482;1COI4MBIK0476;17
5717;Y7488BFQCXCZT;19
10055;0707VXF0H8W90;94
7441;I9A0I3V5214ZB;58
6077;BUXKYMS9RH11C;36
6090;RGU5JGLJBSP8Y;39
3237;N9CXS5XVG91KI;51
8110;HH7BHNTCS933G;36
3183;RF24DRY1TDR51;79
5683;679HQ45S9ZO8K;15
9120;4X7091E2QA3Z4;72
3228;M62V82ZO3F635;24
5046;1A8LQ370C565V;63
6962;0R0611I87L134;65
2980;4SS3MJ63E6SV0;70
7025;Q9T2WI9A4J786;54
6173;UMQ9YE7ELIUP7;89
5317;CN4C0974MH28C;59
5020;6515ZY912W249;42
8748;V13E2PTMK91XR;15
8631;LFRWHODT2I02P;78
6119;E629JA7RP03S8;94
9146;1SUZ7Y17ZTSEN;48
8396;MA0OYTPRA0B06;83
5416;2H7UQO238H050;92
7601;04E9V7QIXLMB2;16
6772;8A3EP6J5Y6IH5;10
7201;H83KCPF6K03DP;94
7828;34XUP1YFO0CGA;67
9035;7QU8176PR489O;83
8372;8V4KA45MHC1CK;81
6724;39L031G3YB762;24
9808;07T4VGR22M876;45
8396;0TCVFCC6A9112;51
5178;SO398NOI2193N;94
9864;30T0UF1X94TF5;16
8467;YC4648HOCI801;71
9322;GS416V453OG3W;74
6918;D4ZC45220479R;65
8621;37E35NR987N50;63
4652;0C2729B5ZWCFD;48
6918;5M58U45045RJK;97
7196;HFQH94Y5181HV;84
5276;68FIR6U78991F;72
8699;1PPL255L744LO;28
6271;93GFS5HNPK8M8;39
6689;0M55QX45FY74V;54
8268;3N3G23631BELM;16
9891;NHKO92ZR59O11;84
9755;D33E373744UF1;70
7741;51FL3GU6ATX61;66
6483;1H2PHE733B748;10
5508;5KZPH3507W40P;97
5266;K33G749YS6Z0R;82
4913;641N819T00T13;79
8805;67RB85Q3M7JA1;36
7110;42VFF175KBK9X;70
8331;L5DG8FF6Y0B6F;30
7174;4DFV7U76L48X2;77
9129;8HBRZ94G5W7WO;52
7646;G452Q8NM040W6;30
6121;S901Y786BWZC4;40
7020;O9TW34QJ53Z70;45
7638;W11OC5E713HX4;66
9847;4C722TU44R3ZQ;51
6521;9W4VZ4UPDXQ96;94
4669;JX13XB8IG44NM;74
6284;2B5L2UE9IQ444;91
6368;C63U9MPSB8JC9;24
5105;MA0OYTPRA0B06;65
8748;Q76S9OV26BHF9;95
8693;2VD14YFV11D40;20
7741;1865CDX9907WU;86
4891;7UQO13K91U48E;50
9891;6HZASDE6RA6KC;46
7926;B96P9E5939855;21
8781;H2KT49L065Q0Q;60
7894;Q8TURQL39865Y;95
7475;162D55ZTRV44K;92
3195;OM2636184B7SK;58
8366;6N02EK7ER997F;59
6275;9N91T3PR75XML;96
9868;VR0Q0IWJIL99H;19
9896;UI3S555U74751;50
6205;05E16109391P3;75
7321;16E7CJYNX79RW;32
5359;TE1418XLSAN5A;62
7826;V8TQA0RTKHG3W;45
4786;84OHQ6SX72E78;49
8224;TAH0GJ4X15PHJ;52
8818;587RW1B92FSWO;27
9506;5T97W577X4SW3;31
9506;NK9UT009ORSXK;46
4617;DST8MM7I56Q9N;72
7174;6CO7Z3QQ37U09;23
4545;88708355P562Z;27
7717;UF669UDF63415;27
9443;5EPIBKI7V6I08;46
8347;13D83B60R0366;97
